Sex,Thorax_length,l2,l3p,l3d,lpd,l3,w1,w2,w3,wing_loading,Species_Population
1,1.136,1.834,0.616,1.495,2.112,2.111,0.91,1.267,1.078,1.857,9
0,1.186,1.993,0.67,1.647,2.317,2.316,1.008,1.424,1.152,1.952,9
1,1.168,1.862,0.605,1.557,2.163,2.162,0.939,1.322,1.077,1.85,9
0,1.238,2.09,0.698,1.716,2.414,2.414,1.049,1.484,1.224,1.95,9
1,1.154,1.851,0.642,1.518,2.16,2.16,0.946,1.322,1.088,1.871,9
0,1.244,2.023,0.689,1.647,2.337,2.336,1.002,1.413,1.176,1.878,9
1,1.142,1.9,0.645,1.57,2.215,2.215,0.99,1.36,1.151,1.939,9
0,1.264,1.957,0.66,1.593,2.253,2.252,0.993,1.407,1.125,1.782,9
1,1.121,1.818,0.621,1.5,2.121,2.12,0.92,1.3,1.059,1.891,9
0,1.262,2.026,0.694,1.628,2.322,2.322,1.029,1.45,1.172,1.839,9
1,1.173,1.852,0.647,1.5,2.148,2.147,0.978,1.37,1.091,1.831,9
0,1.231,1.964,0.667,1.62,2.287,2.287,1.025,1.436,1.155,1.857,9
1,1.09,1.798,0.619,1.489,2.108,2.108,0.9,1.272,1.038,1.934,9
0,1.273,2.036,0.69,1.675,2.366,2.365,1.025,1.44,1.168,1.858,9
1,1.135,1.84,0.643,1.516,2.159,2.158,0.962,1.339,1.085,1.901,9
0,1.217,2.055,0.717,1.686,2.403,2.403,1.043,1.507,1.15,1.975,9
1,1.148,1.841,0.586,1.555,2.141,2.141,0.922,1.301,1.065,1.864,9
0,1.283,2.023,0.672,1.674,2.346,2.345,1.073,1.492,1.193,1.827,9
1,1.071,1.851,0.632,1.54,2.173,2.172,0.944,1.34,1.055,2.027,9
0,1.225,1.931,0.67,1.608,2.278,2.278,0.988,1.397,1.106,1.86,9
1,1.131,1.777,0.636,1.443,2.079,2.078,0.92,1.299,1.02,1.836,9
0,1.252,2.048,0.664,1.684,2.347,2.346,1.019,1.45,1.173,1.874,9
1,1.149,1.831,0.644,1.482,2.126,2.125,0.94,1.309,1.073,1.85,9
0,1.223,1.967,0.648,1.676,2.325,2.324,1.064,1.462,1.184,1.9,9
1,1.164,1.873,0.626,1.531,2.157,2.157,0.942,1.306,1.111,1.853,9
0,1.228,1.98,0.702,1.644,2.345,2.344,1.034,1.408,1.196,1.909,9
1,1.111,1.735,0.613,1.446,2.059,2.059,0.895,1.252,1.006,1.852,9
0,1.223,1.914,0.621,1.619,2.24,2.239,0.952,1.359,1.083,1.831,9
1,1.112,1.734,0.575,1.464,2.038,2.037,0.892,1.242,1.025,1.832,9
0,1.169,1.835,0.609,1.515,2.125,2.124,0.96,1.341,1.076,1.818,9
1,1.088,1.678,0.563,1.408,1.971,1.969,0.882,1.223,0.989,1.81,9
0,1.204,1.858,0.631,1.547,2.178,2.178,0.948,1.35,1.051,1.809,9
1,1.061,1.648,0.55,1.392,1.942,1.942,0.844,1.185,0.97,1.83,9
0,1.223,1.854,0.647,1.546,2.193,2.192,0.965,1.317,1.111,1.792,9
1,1.125,1.733,0.565,1.468,2.032,2.031,0.875,1.229,1.017,1.805,9
0,1.145,1.797,0.595,1.515,2.109,2.109,0.944,1.316,1.057,1.841,9
1,1.114,1.744,0.585,1.455,2.04,2.04,0.858,1.236,0.999,1.831,9
0,1.135,1.747,0.577,1.462,2.038,2.037,0.894,1.247,1.027,1.794,9
1,1.129,1.731,0.573,1.458,2.031,2.03,0.88,1.249,0.991,1.798,9
0,1.175,1.843,0.614,1.551,2.165,2.164,0.962,1.316,1.109,1.841,9
1,1.103,1.713,0.572,1.428,2.0,2.0,0.885,1.227,0.998,1.814,9
0,1.188,1.859,0.619,1.563,2.182,2.181,0.97,1.353,1.09,1.836,9
1,1.089,1.694,0.566,1.419,1.985,1.985,0.915,1.258,1.027,1.823,9
0,1.159,1.836,0.632,1.506,2.138,2.137,0.935,1.313,1.071,1.844,9
1,1.088,1.638,0.541,1.394,1.935,1.934,0.876,1.196,0.995,1.777,9
0,1.192,1.854,0.59,1.56,2.149,2.149,0.935,1.334,1.055,1.803,9
1,1.096,1.761,0.588,1.464,2.051,2.051,0.882,1.24,1.028,1.872,9
0,1.205,1.822,0.599,1.546,2.145,2.144,0.981,1.352,1.088,1.778,9
1,1.142,1.697,0.581,1.429,2.01,2.01,0.919,1.247,1.034,1.76,9
0,1.155,1.772,0.597,1.499,2.097,2.097,0.933,1.28,1.067,1.815,9
1,1.054,1.685,0.555,1.416,1.971,1.97,0.881,1.225,1.003,1.87,9
0,1.159,1.855,0.597,1.559,2.155,2.154,0.942,1.322,1.081,1.857,9
1,1.078,1.69,0.575,1.42,1.995,1.995,0.878,1.194,1.017,1.85,9
0,1.154,1.774,0.633,1.445,2.077,2.076,0.922,1.269,1.054,1.799,9
1,1.093,1.674,0.557,1.396,1.953,1.953,0.867,1.234,0.953,1.787,9
0,1.229,1.87,0.665,1.516,2.181,2.181,0.962,1.332,1.099,1.774,9
1,1.078,1.715,0.556,1.411,1.967,1.966,0.828,1.18,0.978,1.824,9
0,1.166,1.832,0.583,1.536,2.12,2.119,0.9,1.295,1.031,1.817,9
1,1.126,1.717,0.571,1.458,2.029,2.027,0.931,1.268,1.047,1.801,9
0,1.208,1.875,0.619,1.605,2.224,2.223,0.951,1.35,1.085,1.84,9
1,1.119,1.668,0.565,1.402,1.966,1.966,0.892,1.239,0.987,1.757,9
0,1.187,1.898,0.647,1.551,2.199,2.198,0.97,1.354,1.1,1.852,9
1,1.086,1.684,0.569,1.434,2.003,2.002,0.887,1.242,0.98,1.843,9
0,1.181,1.809,0.607,1.489,2.097,2.096,0.92,1.289,1.056,1.775,9
1,1.092,1.75,0.622,1.435,2.057,2.056,0.924,1.262,1.06,1.883,9
0,1.158,1.765,0.548,1.509,2.057,2.057,0.905,1.283,1.018,1.776,9
1,1.131,1.651,0.562,1.402,1.964,1.964,0.874,1.217,0.969,1.737,9
0,1.133,1.846,0.611,1.559,2.17,2.17,0.949,1.354,1.051,1.916,9
1,1.047,1.66,0.571,1.406,1.977,1.976,0.881,1.201,1.003,1.888,9
0,1.176,1.84,0.633,1.515,2.148,2.146,0.934,1.314,1.07,1.825,9
1,1.099,1.678,0.572,1.398,1.971,1.969,0.876,1.215,0.988,1.792,9
0,1.172,1.796,0.558,1.538,2.096,2.095,0.925,1.324,1.026,1.788,9
1,1.089,1.692,0.569,1.432,2.0,2.0,0.89,1.22,1.031,1.836,9
0,1.179,1.749,0.616,1.439,2.055,2.055,0.904,1.284,1.01,1.743,9
1,1.101,1.718,0.581,1.428,2.01,2.01,0.875,1.222,1.003,1.824,9
0,1.173,1.881,0.648,1.541,2.188,2.188,0.956,1.354,1.083,1.866,9
1,1.07,1.663,0.579,1.406,1.986,1.984,0.866,1.196,0.986,1.854,9
0,1.213,1.832,0.638,1.539,2.177,2.176,0.941,1.307,1.079,1.794,9
1,1.112,1.72,0.598,1.435,2.032,2.032,0.91,1.239,1.04,1.827,9
0,1.168,1.823,0.628,1.515,2.144,2.143,0.903,1.3,1.016,1.836,9
1,1.078,1.722,0.581,1.436,2.016,2.016,0.891,1.237,1.023,1.871,9
0,1.165,1.888,0.638,1.539,2.177,2.177,0.947,1.348,1.073,1.868,9
1,1.106,1.696,0.572,1.448,2.02,2.019,0.919,1.251,1.035,1.826,9
0,1.185,1.811,0.598,1.539,2.136,2.136,0.936,1.33,1.035,1.802,9
1,1.085,1.732,0.606,1.441,2.046,2.045,0.916,1.265,1.027,1.885,9
0,1.22,1.94,0.648,1.614,2.261,2.261,0.951,1.36,1.092,1.853,9
1,1.107,1.636,0.547,1.38,1.926,1.926,0.876,1.206,0.985,1.74,9
0,1.143,1.654,0.528,1.445,1.972,1.972,0.873,1.217,0.976,1.725,9
1,1.027,1.538,0.502,1.321,1.823,1.822,0.823,1.131,0.931,1.774,9
0,1.122,1.702,0.553,1.457,2.01,2.008,0.895,1.233,1.014,1.79,9
1,1.044,1.506,0.486,1.309,1.795,1.793,0.817,1.109,0.931,1.717,9
1,1.034,1.507,0.52,1.285,1.805,1.805,0.816,1.1,0.927,1.746,9
0,1.155,1.771,0.587,1.49,2.079,2.078,0.896,1.248,1.038,1.799,9
1,1.087,1.527,0.54,1.299,1.839,1.838,0.821,1.12,0.924,1.69,9
0,1.153,1.714,0.58,1.431,2.011,2.011,0.9,1.239,1.023,1.744,9
1,1.03,1.525,0.534,1.285,1.819,1.819,0.825,1.126,0.94,1.766,9
0,1.147,1.718,0.558,1.457,2.015,2.013,0.913,1.261,1.03,1.755,9
1,1.044,1.526,0.507,1.313,1.82,1.82,0.833,1.131,0.94,1.742,9
0,1.14,1.733,0.584,1.465,2.048,2.048,0.897,1.254,1.011,1.797,9
1,1.031,1.486,0.51,1.298,1.808,1.807,0.817,1.118,0.891,1.753,9
0,1.096,1.646,0.55,1.425,1.975,1.974,0.872,1.197,1.0,1.8,9
1,1.101,1.613,0.544,1.37,1.914,1.913,0.874,1.202,0.976,1.738,9
0,1.114,1.669,0.581,1.378,1.959,1.959,0.844,1.199,0.944,1.758,9
1,1.068,1.582,0.543,1.35,1.893,1.892,0.865,1.191,0.946,1.77,9
0,1.047,1.601,0.54,1.381,1.921,1.92,0.861,1.197,0.938,1.833,9
1,1.025,1.545,0.502,1.318,1.821,1.82,0.808,1.103,0.931,1.776,9
0,1.098,1.652,0.563,1.407,1.97,1.969,0.86,1.207,0.954,1.793,9
1,1.071,1.557,0.524,1.321,1.845,1.843,0.827,1.136,0.936,1.72,9
0,1.109,1.633,0.535,1.43,1.966,1.965,0.864,1.208,0.964,1.772,9
1,1.015,1.577,0.52,1.341,1.861,1.86,0.827,1.128,0.947,1.832,9
0,1.15,1.753,0.566,1.471,2.036,2.036,0.876,1.261,0.982,1.771,9
1,1.017,1.505,0.538,1.276,1.813,1.813,0.855,1.127,0.962,1.783,9
0,1.093,1.606,0.551,1.351,1.902,1.901,0.855,1.197,0.934,1.739,9
1,1.078,1.555,0.514,1.334,1.848,1.848,0.853,1.155,0.94,1.714,9
0,1.143,1.657,0.549,1.409,1.958,1.958,0.903,1.236,1.0,1.713,9
1,1.071,1.585,0.543,1.349,1.892,1.892,0.849,1.171,0.948,1.766,9
0,1.12,1.672,0.592,1.373,1.965,1.965,0.877,1.223,0.974,1.754,9
1,1.019,1.517,0.49,1.283,1.773,1.773,0.789,1.081,0.917,1.739,9
0,1.128,1.654,0.558,1.428,1.986,1.986,0.859,1.205,0.962,1.76,9
1,1.108,1.592,0.533,1.347,1.88,1.879,0.862,1.183,0.968,1.696,9
0,1.12,1.748,0.55,1.502,2.052,2.05,0.875,1.255,1.006,1.83,9
1,1.061,1.588,0.535,1.363,1.898,1.898,0.86,1.164,0.965,1.788,9
0,1.076,1.612,0.509,1.436,1.945,1.945,0.864,1.18,0.978,1.807,9
1,1.056,1.583,0.523,1.323,1.846,1.846,0.837,1.148,0.956,1.748,9
0,1.121,1.724,0.584,1.442,2.025,2.023,0.891,1.224,1.019,1.805,9
1,1.045,1.537,0.49,1.304,1.793,1.791,0.8,1.102,0.92,1.715,9
1,1.02,1.499,0.509,1.284,1.793,1.792,0.833,1.127,0.925,1.758,9
0,1.158,1.741,0.579,1.497,2.076,2.075,0.905,1.249,1.022,1.792,9
1,1.069,1.579,0.523,1.37,1.893,1.892,0.855,1.147,0.978,1.769,9
0,1.083,1.617,0.516,1.39,1.906,1.906,0.827,1.149,0.948,1.759,9
1,1.002,1.543,0.506,1.288,1.795,1.793,0.785,1.086,0.913,1.788,9
0,1.135,1.619,0.551,1.416,1.967,1.967,0.869,1.199,0.954,1.732,9
1,1.039,1.485,0.506,1.274,1.78,1.778,0.839,1.137,0.911,1.711,9
0,1.128,1.656,0.534,1.403,1.937,1.936,0.882,1.214,1.003,1.716,9
1,1.026,1.583,0.538,1.328,1.866,1.865,0.825,1.136,0.94,1.818,9
0,1.09,1.666,0.561,1.433,1.994,1.993,0.892,1.245,0.986,1.829,9
1,1.041,1.497,0.478,1.311,1.789,1.788,0.804,1.117,0.883,1.718,9
0,1.091,1.654,0.551,1.43,1.98,1.98,0.88,1.219,0.984,1.814,9
1,1.043,1.541,0.486,1.346,1.832,1.831,0.812,1.131,0.909,1.756,9
0,1.134,1.656,0.567,1.412,1.979,1.977,0.878,1.195,1.012,1.743,9
1,1.033,1.568,0.528,1.309,1.837,1.837,0.783,1.107,0.92,1.778,9
0,1.138,1.719,0.558,1.442,1.999,1.999,0.867,1.223,0.992,1.757,9
1,1.019,1.515,0.501,1.305,1.807,1.805,0.821,1.135,0.911,1.771,9
0,1.118,1.62,0.544,1.404,1.947,1.947,0.863,1.187,0.976,1.741,9
1,1.06,1.623,0.553,1.349,1.902,1.902,0.845,1.163,0.978,1.794,9
